temperature,pressure,vibration,rpm,sound,torque,failure
73.69233289997705,35.0517830743736,0.4305286868910942,1561.0216169589223,61.02379441200892,51.497287448413246,0
70.85684140594985,28.62334721139318,0.4590717561886896,1515.6972960968435,63.82939139740307,44.92318750507002,0
69.4217585880588,33.236042500293884,0.4475911602065408,1441.3468730436064,51.920566062947636,49.48884270383541,0
68.49448152205356,29.884474591497877,0.5152354872033722,1522.4216404290794,61.49823843918674,47.5615292289903,0
62.60739004816286,29.48211810017754,0.41775800676177993,1571.4609790636619,64.66217435477334,52.484176444679925,0
66.40077895802645,32.650979812460015,0.6121030667324472,1295.0058721422522,57.92449855518315,53.213241501208415,0
67.69680614520107,31.95696863524026,0.5000207064918197,1615.9074064955898,63.50350306060292,43.776540946951066,0
75.28561113109458,25.270823529047252,0.49906996788613855,1466.3745261318927,74.07327222236276,49.93389540798719,0
71.71809144784231,34.42962104917768,0.46721052834870824,1542.548993324023,59.47828603506554,53.36558451438275,0
61.18479922318633,34.14027406244236,0.5155190683858979,1619.7246923645228,61.96653525002662,49.43996311305966,0
71.62041984697397,28.12331189547141,0.5825098264667634,1362.8326302769533,56.309714581693044,52.187190935007095,0
68.07458859791842,31.187410600312226,0.41328697842890993,1429.0558997572452,60.906255813010254,51.05349640288125,0
66.6153899984702,31.482090558848217,0.43418835109247433,1471.1451304124296,62.301358124911516,51.02498069585788,0
73.05838144420434,30.782021297471722,0.46962739712233353,1421.624647887557,60.97421170135069,49.18605506579511,0
75.15499761247976,28.34908453846374,0.36541290765267853,1673.493657583681,54.90152340145572,46.35025758759287,0
74.65640059558099,27.985129896185846,0.4180742140278502,1414.3227906173206,61.03180885662725,46.63540955772492,0
65.80391238388681,29.923337787025662,0.45237791264553406,1444.4453220513133,67.31097969358818,52.128057543365955,0
68.45393812074393,33.51818705777809,0.5874389180712728,1520.4389031602977,62.24317882257264,50.058374766556646,0
71.65631715701782,31.630800463783295,0.5262561329001925,1379.785047392391,64.8099359453592,49.584463266178325,0
74.8777256356118,28.888157003741682,0.5193589911367544,1460.4319288243737,58.81494014993686,48.72832987303294,0
67.60412881077355,32.31509613194503,0.5850897962167972,1531.7453261250175,63.749501197118555,49.084433463557744,0
69.07170511668092,21.454372138109775,0.4862628211600603,1466.7139595617489,61.39633919108263,53.14073538346442,0
64.46832512996986,33.44629710111631,0.539046484992889,1490.6613141100052,55.24544635156384,48.99426775439592,0
64.01896687959665,24.7808586636657,0.48967782470675036,1447.0667887551629,61.59260502399437,45.9768058600953,0
74.06262911197099,28.912677175790602,0.5265362349399628,1348.5529690819233,55.041516682798445,52.23095532662052,0
76.78120014285412,26.640990316121567,0.44172413423884177,1532.1593211339239,56.83559862557604,49.38537000840585,0
69.63994939209833,26.115955572837283,0.25611828417235705,1675.4933071647242,60.94664153646187,50.09418759659833,0
75.01766448946012,33.48248036213556,0.48657208378136957,1501.8401630783437,61.48622136690062,54.82273491919853,0
71.80818012523817,28.596896396064327,0.642274813609994,1522.526411724755,54.05383767461436,49.93831832794848,0
66.77440122697438,31.039511645192146,0.5926215402241592,1569.2722755116858,65.26992885591439,50.86755101935618,1
71.80697802754207,29.85923826336245,0.5965397484591171,1373.06695034533,62.86003139150237,46.463229526105025,0
77.69018283232984,31.431122481669366,0.6236130721806218,1670.2514658129605,56.476357821945584,49.34099164294712,0
69.82086980445024,30.230465673180767,0.5088657590961437,1520.2328796422803,52.31207601775412,51.828578135625804,0
77.82321827907003,26.15102332743429,0.5197315707405595,1663.185689908911,59.275477104592845,45.33387879847627,0
56.901274479551276,32.98880045834142,0.438234810456565,1426.696700447601,57.7702814306942,50.60253527934713,0
74.10951252187611,28.51873025051606,0.468392714397295,1681.8061922557824,60.56570228526511,50.30237321793442,0
70.43523534119086,25.330254304020748,0.5615771149771142,1577.5155494034784,58.184416694222165,50.12386236676232,0
68.50496324767066,28.715654517102262,0.6203884437168816,1555.3040085852358,49.962715696274955,53.11147669597473,0
70.45880388267751,34.50227937190293,0.48605537243190006,1523.4024454353148,58.05826530849421,51.003315544545565,0
60.06215542699554,32.55066522634048,0.45498107351485884,1475.147138192555,58.471904444658435,54.434215695069334,0
68.90164056081244,28.954043596776422,0.5000527958856598,1620.0531658473872,63.1683051238703,47.01923145321789,0
71.78556285755873,28.952226887044713,0.5601206748929115,1514.0359869848046,56.50900162694475,50.407773701655046,0
77.38947022370758,29.035094846347853,0.3556145183866458,1303.2930296412846,68.39337336686283,50.253400359169845,0
67.40864890863176,36.23024395068252,0.2703819046862762,1388.2813538292999,50.44179724674122,46.79223651873476,0
65.95753198553406,31.14580635669466,0.44494631505084165,1481.4154247807253,66.55583748901313,52.86888500627404,0
67.49121478207732,31.290124941573207,0.3779287574085841,1530.9998983165556,58.87840514560948,56.97401991755845,0
74.57701058851038,33.09085036209552,0.4491859802352689,1494.3411511100105,64.29792436171778,49.94898177654851,0
71.64375554829843,30.71636747707954,0.48522196811825286,1621.8970789793664,60.399007420293664,51.5150632648213,0
67.3511989811648,29.22287356253789,0.4546751590976987,1304.8898135961376,65.69777768012734,50.25355542744598,0
72.56633716556678,29.410950452745066,0.6452467534470745,1514.358793650516,58.063190177235946,47.859245990278474,0
70.4853877467402,29.785196221757808,0.532674476460232,1318.2020774612845,54.50689787411094,44.53771916659395,0
74.84322495266444,29.888333290470474,0.5300474359610828,1575.9712295484169,67.10252143635532,47.8826795507139,0
66.48973453061323,32.18288863091094,0.5622207144043402,1490.5541285557997,59.43259677058929,45.82412485714481,1
68.36168926701116,30.1558376574219,0.3861166882219231,1541.9609972024118,61.10779236812105,55.11230623417735,0
68.0394592343392,32.19792023164674,0.6039111787420268,1413.6117039410233,66.17375957022398,49.65467091823028,0
62.68242525933941,29.757850259674253,0.49242357134645404,1627.946493165775,54.840223789527826,48.96224201285849,0
71.48060138532288,30.235905570948272,0.5670480617241213,1604.1724664058852,62.97745448819629,52.66746147436342,0
71.30527636089944,24.005397946403676,0.39281427669598445,1558.3544303011888,57.050526217685544,46.63474669143233,0
70.02556728321231,32.748983024107446,0.34462412339839354,1487.048275313656,59.33915322177814,47.699407885986346,0
68.82706433312427,31.03946542769398,0.5817889658025028,1557.9857285295132,60.36139482692145,50.204216807745865,0
62.923146289747926,32.994030329578955,0.5376409526097516,1429.310743201265,52.49889069276532,53.08630697427044,0
67.89677338617321,21.311233865418934,0.409794844564249,1585.5555659020713,56.10581478589783,51.50505513550637,0
68.28642741736616,36.265124114342186,0.4130336918725306,1664.9480894323922,66.7553644620657,50.744975427547644,0
65.9886136538919,29.58123111553448,0.6125434784414769,1607.0610559979186,64.43095594292397,50.23435320570805,0
69.19357144166996,33.324548450212546,0.3810588107132672,1427.039753019259,59.686802113363825,51.20070756658033,0
72.02025428407269,26.880282218623407,0.6642672953255964,1536.1417317273103,61.21561729256447,50.60495871538777,0
79.43092950605265,31.83832171518771,0.4099379265352131,1370.6858456241353,58.528787471817715,46.91008317566919,0
70.8728890641592,26.839753310479033,0.5638391925608383,1557.2390311175675,66.78291692913992,50.13823766489946,1
71.28775195361382,28.128693117912583,0.46713815242510154,1545.0603412862538,58.998237111029184,46.77893402324674,0
69.62777042116916,35.742094061600355,0.5603187431082343,1313.0183660467835,61.15921046067424,50.24324762870247,0
60.40614392350479,29.42795279770996,0.44558859978858073,1383.8216156087635,65.73015072071033,48.55805617553528,0
69.86743062275391,30.65229861953917,0.48372070939277056,1471.6861103256233,56.11314257577047,57.61814486834859,1
70.30115104970513,32.610203192066265,0.5040919175395722,1469.9140252859174,67.79394592248447,49.88031684874486,0
82.31621056242643,31.487045663917815,0.39978125442185275,1379.0523064581196,52.347692951283115,45.78728130121523,0
69.03819517609439,30.45125671543073,0.5740824345420126,1538.8978729352184,68.14821065556399,49.59745936796923,0
71.50773671166806,31.094883007398675,0.44867864335284147,1525.1473608940512,58.13662208024013,51.558076236913664,0
69.82644115147379,37.21024675571483,0.47714000846599813,1480.573086802148,58.786506260873594,55.020091838457574,0
64.15660981190234,29.827143608899245,0.40056506253914875,1424.4208499841636,50.54994914408529,48.23164280018384,0
75.7141140725751,30.603297140144903,0.24376663412046895,1604.8707126416564,57.72602641311153,45.25271607792908,0
73.75966516343387,33.15196318802283,0.4808972237399831,1665.5407113088295,54.800967344865576,52.450511034292944,0
73.95515973521523,33.31657779887395,0.7412615421612916,1451.6438516153462,56.961768273132634,45.85820388230105,0
65.4530627260263,33.56109091668114,0.5784604287898024,1438.783308284518,59.313445171055605,48.691533675477544,0
77.0139715546805,31.916190666087555,0.4980739620265605,1549.1207665411996,64.78895807236452,49.22713854346702,0
62.990744686038596,26.57098526180855,0.47371091707917323,1464.1970620253014,61.03801675700313,49.791099640099674,0
72.93428546900135,34.90029459690329,0.5022465892812047,1486.0602799336766,61.53838326700557,52.06749337122301,0
80.95227812904989,26.560963820943936,0.554711911517521,1573.9653151724672,54.52240305577219,47.94909715314084,0
65.04731837434656,30.9079063957171,0.3819187184691155,1309.0643912492708,55.59622955198635,49.17881224349972,0
67.16851135198614,27.737172449941927,0.6114321694668872,1631.8302324852668,68.99362509175656,49.957188941151834,0
70.4982568254382,29.80758496022102,0.5715381315441244,1507.2680524329342,56.323994826183764,50.448793872556365,0
67.48262172941901,30.986287230910442,0.5718185725707935,1458.850685543782,68.28104126028649,50.29348152412377,0
62.24668284466934,30.96407164635082,0.5438475738809727,1491.076584577855,58.78469400559567,51.30801732566774,0
70.34281487403014,31.265762262705856,0.501961665769399,1496.242935502052,60.01143968071752,52.53151852892521,0
64.68848143136948,34.84113380717594,0.567286123596682,1326.8798696555075,65.35182580114964,51.177902346952905,0
72.36796215317591,31.36060290454194,0.5591814133741378,1649.4938227453235,66.35946210969328,51.360756570527656,0
65.40287882883098,29.267530094128055,0.4645959289058976,1504.1325632270618,59.44593719860456,45.253330499760565,0
77.7496720250877,32.892261504865075,0.4426398227103099,1544.3002130447376,58.058784732392304,50.150683097497044,0
66.08373353831881,33.568411466773924,0.5101856295261986,1595.1549770574043,59.72039775738894,51.43852264400483,0
68.38969241897162,26.31717655458902,0.6549020151495187,1397.88375424397,61.68978764116059,52.18682358371135,0
74.06758608684835,31.792200209549573,0.3760892924346099,1547.3471899035228,64.45651843434878,47.922947677298616,0
63.84567841783022,32.10351822693269,0.353247473424756,1473.2358909101206,60.021149294970755,48.02288217533407,0
71.13729967302065,29.107309489920024,0.5164760841236516,1584.6770775216494,63.09443149011577,48.277697974149206,0
76.53571377141213,34.127120439934856,0.5050887701856018,1287.2772579648504,68.19179866135471,51.60924169967403,0
61.96258382719386,29.54983323890242,0.5173341664370408,1490.090569975873,61.906548061323925,53.101643164772625,0
70.92316929266153,30.376729360414625,0.5243953197908501,1439.7179344216038,61.55826428002389,48.7776196781252,0
71.29941397124212,29.48078452714839,0.4776797745365195,1543.2262950634156,52.40544587454966,52.723886940881144,0
73.90911435888655,30.0467371427444,0.6489863438602083,1547.0044187368203,46.84634931585468,50.370439427493785,0
63.81524644560959,26.711174739314394,0.33990960215234844,1429.2374105177973,61.94187864615084,49.62714266851269,0
63.39771693457862,25.679847352217116,0.4171502975219754,1428.7826135823957,59.52587884359564,49.365847310546094,0
72.60970782808448,34.783515189674915,0.48967452398509526,1488.933463144267,57.426086625426294,52.23983409380647,0
71.48492336616593,27.459115955045018,0.3356811188845833,1410.3357772684792,61.217651020931726,50.97673345036121,0
71.25246425172938,27.025822951631078,0.4824145595567929,1584.1983695452127,59.69798135401546,56.82747628294291,0
71.73224104748488,23.539829659188854,0.6661470165728018,1463.0792799552553,65.6389012531695,47.44332607100803,0
66.59987639210755,28.083114756931494,0.5020886488295961,1209.3011780678357,60.43055434129489,51.55430510608993,0
71.16126848580502,26.030730619777504,0.5230700905718684,1462.5177943378194,56.265383574649164,48.41239697056546,0
71.46536236649341,34.92604548040911,0.373983523482742,1396.1456179156028,64.95083119479645,47.39213903903407,0
66.42824290986816,33.029451268027906,0.43836385919605225,1336.8724184539055,58.91434462526899,49.96739858889509,0
79.32887255572378,27.93554896446683,0.4624803619676063,1376.2573361777427,62.63268341836154,50.412057438221105,0
72.36916460455893,36.75730741603293,0.4682284903243766,1510.940847183297,57.612946469036,58.75452066518028,0
64.04348251398676,32.94529646097478,0.6281643795003768,1632.864082824823,56.750865572512815,49.447562552950394,0
73.28276804316914,29.025505849474133,0.5557691060725125,1531.318447386498,60.42084115092848,46.60946381154595,0
65.1265916488634,22.501782855379282,0.3888542043062968,1439.349661178426,60.064143217718424,50.81903215248316,0
73.93542301871226,36.872827717772225,0.5246504778432005,1545.5904195170704,62.399135176834164,43.77607988736089,0
75.79297789503703,25.831282599709212,0.5498221748496785,1454.0909689781008,58.65677123345129,49.7241296521872,0
65.89658840824144,25.063803759129325,0.6140149038521266,1430.5399630836855,50.81820108114801,50.04807584688548,0
74.8168806462216,33.06771129602892,0.6580540686568374,1384.5637331767016,57.836130582058054,52.38380114883564,0
72.06390463468249,37.31925721901782,0.3984905808172131,1324.8171193248281,63.969092335719075,52.920866748283544,0
74.11030079997245,34.15281845553155,0.41891424887896617,1461.0076293440554,58.51311960378447,48.489291143276844,0
79.48396491326974,31.691727360157078,0.37424221410853836,1515.8053489920133,58.76808298742726,49.5481579561102,0
68.77305941998564,31.78426302499586,0.47659801408930186,1490.337632998511,64.93188252952969,47.701637508167984,0
66.23131917821256,32.560246676340924,0.5466358374446334,1458.4033072052641,56.440133863705384,46.61581233557692,0
65.55242785187238,32.276785769360295,0.5987334516589102,1405.425393930322,52.285983908785504,50.929684338141904,0
65.92094857517282,30.84357427190813,0.49240489763574774,1560.8246191684968,59.19684440237253,46.1792433542102,0
69.61449145292949,30.31260331185563,0.46801524767451563,1368.2868080053415,57.57913024375632,48.75611929828441,0
71.70575987408321,29.81222061630143,0.515175799224874,1577.6027913843475,55.16876840123373,47.014478120302286,0
71.38345399665009,27.73810623339997,0.4164857098369977,1399.7782981073276,59.123107720506546,51.64904955887078,0
74.13591624518011,29.15797476939968,0.7089538721694774,1424.7564762646964,62.45752823623392,55.40429029779946,0
70.06500945938953,24.921129557413842,0.3392338972881941,1353.3214809384324,59.95355719216092,46.09523605159001,0
77.26767038578659,29.704981119615752,0.5184740578895725,1449.8597853114363,61.534905363431186,44.4409445513073,0
68.67671583381022,27.03422667854725,0.7023606219229639,1597.531245847798,69.06703849257711,49.6253393439498,0
83.6008458329481,26.689232048352686,0.5006799844559998,1551.5628088443957,58.28560569221218,50.047093387873275,0
73.12833673882503,30.539682453460436,0.48099609649985053,1597.8422112028036,61.39174317322335,50.655977920271894,0
65.71421221791859,34.1760068590338,0.46425545771895727,1552.2142545933937,57.453933187004324,48.661038454296964,0
64.64553750969444,32.75494981800694,0.4819608318237592,1389.633017146963,55.76820140056513,49.398082103523706,0
72.41236207621593,25.28849818913047,0.637284847467653,1466.9210775672443,57.07546173291115,51.1025312316218,0
68.88268607337075,27.031115590288987,0.2788138088670493,1421.9800870882536,57.606207142391554,53.12129267793452,0
73.57000247046047,32.82231356396465,0.6533433701296325,1633.057490403904,61.79737898773563,44.13485368904515,0
72.36618812286773,27.052537819385073,0.3576042847549855,1380.3211353573688,71.74537893350379,48.89318168290561,0
69.63585543671563,29.326100550008928,0.4733347670765585,1589.3697689389112,56.419782818620796,50.64142638182319,0
65.76603140965797,31.650156297073657,0.45707555797013383,1589.295387010877,57.916873471922685,47.246071686167795,0
62.42576387657068,27.094966635409094,0.558855326977072,1682.9620201716086,59.684384934443756,55.193508895301896,0
67.76742523966489,30.31612651843788,0.34018756481162526,1459.0313407370502,61.97899424354873,48.09377035931379,0
74.28199397161737,25.997923515245386,0.5462172666081943,1571.2322159580162,61.317754059773925,49.87612193897815,0
71.07046872065102,28.19589706814636,0.7024309623286853,1728.1651836538842,66.42047896974059,51.66806629052687,0
63.77130610644006,30.95934580242761,0.3636825995407189,1438.2358323066303,47.86803964732396,48.226145633594314,0
70.86590462925591,25.22101879940499,0.5189706167610396,1346.495975246764,48.06535064902164,44.46028085658675,1
71.92658689864419,31.321424213881198,0.4338017822203391,1311.9989966092237,57.52060913994925,48.7140364192504,0
65.58071281899433,29.941086603219958,0.5425887206193036,1571.271202886133,65.48650093771855,53.08832166778112,0
70.76862552972764,31.657469863251443,0.5019147777415752,1311.6849791941415,52.17175984197202,48.98931461964458,0
70.29104359223,30.671742402193985,0.435851309095569,1462.7680947062076,44.961838301531216,47.46069709562306,0
64.28514851084688,34.09242128992153,0.5487872284871074,1543.731318703896,62.85589703109604,52.777016628508164,0
71.78893680174141,30.375673507943723,0.6804348109786743,1518.5175536829913,61.218286118513575,49.00767531193084,0
72.80392263184117,28.71178337662424,0.4809096208272701,1542.5444864184171,54.54895796600285,48.46951755904935,0
75.41525621587638,30.36689250909685,0.5719757942148181,1522.2289855800855,55.07230199639535,50.44836826898993,0
75.26901026017451,31.629894087109165,0.3706727042128836,1627.8865813313394,55.15128140182663,52.31225062885636,0
63.111653160214544,30.146580210977113,0.4043563623181991,1404.7683619261204,60.5526765873697,57.14514059519764,0
65.31087480042439,30.121775073611648,0.5472406277880377,1432.300486154147,56.868423619084965,52.48170832297227,0
72.5751763360433,27.894024936579733,0.6484116028535964,1422.7340554729176,62.4703195948776,53.479519899165034,0
72.56892975456104,28.011297247347155,0.5355613348785659,1583.019181186261,45.72686668547804,48.48210140303643,0
72.57523843153024,25.79218418460092,0.46869419694768455,1590.0398588395065,55.715740674361,46.92239568209157,0
89.26365745327361,35.24873022956082,0.4999291405423354,1545.1225319318507,54.369730195444745,50.18699404885737,0
72.85445255346583,26.268410293826143,0.3749592266030283,1618.3493666889929,58.718296608137535,50.32150974577879,0
75.677828200903,27.92128440661228,0.5604515326355367,1382.195913262362,57.30976120754931,46.764461775906206,0
74.770008817466,27.844778203292407,0.5882333062323409,1666.7224111551136,63.989218899478836,49.47411641028796,0
73.256956256529,32.68477313083332,0.45479096671669195,1652.3238621712258,50.703316141699716,51.19795280515739,0
68.42365377679828,29.115150965123917,0.4529957852240498,1573.5621997245746,60.22745738165376,51.081180185054244,0
73.79484610246634,33.7432262180212,0.5265878229652049,1678.1798908771061,62.791682116058524,51.512863560152816,0
66.13587392731215,27.979528127268395,0.45632802639594044,1334.3376792322226,69.28323718280977,50.87289419041233,0
68.81590696629996,30.836982486671406,0.49338673853741777,1447.5551863737348,57.591170144532626,48.47897402218983,0
67.57318226085448,27.493958840220728,0.7099721789166515,1426.4696539318047,61.62229302176259,48.45829812005347,0
70.40937069693162,36.43544738332017,0.47529742992540036,1572.1479323757344,50.98068603718818,46.40314580601837,0
81.57329283336755,26.43720474291146,0.4641659847978778,1394.9859260397855,48.04021897843488,55.354325117555284,0
60.66367403704126,30.92946213068108,0.4352458194364841,1575.7495149337485,64.2238718789085,50.04035109385788,0
73.43130095187257,31.901330642796296,0.5744191971499937,1637.0536143996715,59.972198531759645,49.32544083261544,0
61.93642064405174,31.241397292354495,0.4818775826781897,1569.5202900084,65.89256344899212,47.21362375564262,0
67.64034067105283,29.444137023366874,0.4350626961678574,1528.37510236615,53.13298555515125,58.806973706983335,0
75.44475298483682,29.61053790079972,0.6321304032273012,1401.2126659099251,62.599510697643765,46.78001590333131,0
70.32140009547732,30.131434415937328,0.6419603004513638,1415.3149033874636,69.34408920271926,48.71345622318178,0
64.61127611035347,29.558993995114534,0.4399576434261295,1624.9618905296666,62.09852804178633,51.247510508858184,0
66.42348145370016,32.89163735038473,0.3133460048639384,1577.9349003905331,61.38290752795525,51.80063889723283,0
73.39798874467338,36.63156900477405,0.6007513689836922,1496.0980480622457,60.04278040412175,52.87379616564705,0
66.34816684141431,28.3275246449765,0.4315370174239996,1458.209045423411,52.14559271437044,55.42282552330779,0
71.08229294790988,25.890591061262768,0.5790625599162769,1297.4192126888622,66.77786467855174,51.518472966382134,0
70.22785919951907,29.735153854946237,0.3029896182288164,1392.914758131556,56.94571180097467,46.831907600099996,0
66.74199826197092,37.73912801296296,0.5892597338299309,1691.1419087139723,62.522416281915085,49.229164624634656,0
80.71972044662662,27.588976296090806,0.3788828070719219,1371.9544428997533,52.18482846714373,50.92349711754166,0
73.16959511159006,34.917350416332205,0.5730764119066525,1518.947982122108,54.1027016774611,56.20467812451747,0
59.874287066711965,35.03310244222932,0.5014273067836434,1600.7443973195197,67.17543699611117,45.806583564727106,0
70.93227157384713,28.339235274876017,0.4046060580603355,1374.5077331997707,58.263488555210785,53.607729515675686,0
66.69106767615806,31.706949237555826,0.45929636870732193,1518.4710474781084,67.26637738021272,50.53974310863925,0
74.26216667398111,34.88518986938561,0.56863184569567,1593.7915537510655,59.60884670470741,52.51349160568844,0
66.0373963078365,28.862616777037537,0.5105894453115234,1501.249932190725,50.790511135210714,49.69401585009221,0
69.4263177926655,29.389258919692914,0.5584412980472484,1786.8403055666768,64.4603379986586,47.47270210962102,0
72.52493639490228,28.254957258154068,0.6976440584515485,1333.1400741121804,57.050538411221964,52.252618338203995,0
74.32877597085061,26.9557298079214,0.34357583882889486,1605.8728529883879,63.493444067585216,51.96329308131686,0
63.99851796472112,28.052167364801978,0.6617212574968624,1482.7198262603536,60.12605433770041,52.91617089721917,0
68.32749382079525,26.32817919971323,0.5104355937523213,1577.1920154836675,52.28440886028565,49.96008609386409,0
67.62527344419522,30.102250404777678,0.4101215951676872,1544.1307151699245,60.821473826852845,48.20053393004045,0
66.73335383713145,27.690080306824076,0.366968637426101,1426.6843802890003,70.981115710764,45.323639014928474,0
78.82727120140548,30.701357735372245,0.48108796092229666,1522.899639245934,62.4649322925723,52.45811980441822,0
72.02490855480478,25.33231306138912,0.5921650111924459,1314.2098548601712,59.712411234972684,51.27166844733196,0
63.69558022832477,30.99264069664337,0.4872450879622466,1560.3247500571395,65.37671700978449,47.102652101408125,0
74.58930973527389,32.500586884826774,0.6511154930247347,1529.8158465990525,61.05334232601555,48.384278980110125,0
80.61078098506317,24.018793072285632,0.35488243099484407,1563.8660168643103,61.04767115131397,48.59972356414568,0
75.16232630275573,31.122169709542717,0.49879110521539455,1605.811832508715,54.54187413920449,45.551046704052744,0
62.403150170229935,33.68300697741988,0.3747606555586881,1536.761984020971,61.16924012894799,47.5469528101846,0
67.57882963566874,26.371076943926383,0.5363631882624967,1514.8089419798275,65.17721708208472,46.59850892958094,0
76.33455574593312,35.01771716051311,0.5886887390097301,1411.8931663338708,55.81968923949988,48.76256296433619,0
66.4616526719061,31.257057028098135,0.4579238206318947,1428.7779236350948,67.12247910623474,47.783907505011314,1
72.21909714073114,27.88496443272477,0.23957861433728656,1618.673462017733,59.54146987927437,45.118985237399755,0
73.87317026714669,29.83269276702688,0.5198948146796495,1643.633540570598,55.561152442307296,56.067770691708446,0
65.36534764210958,31.674980737565168,0.543673855173351,1476.1889563687946,64.98816038460123,53.75762219308769,0
69.702373219691,30.228016174237233,0.5404294754961698,1504.6002747253274,58.566028821308656,47.66294173544004,0
53.79366329965464,31.616267977339106,0.6235782191822155,1409.5385625006234,63.79757443743054,50.81726418996083,0
64.87806179332856,27.2379792207619,0.3928946320350951,1617.2756845267445,58.54120683870731,51.25239526946388,0
68.7371592430342,30.508082472108235,0.568021610545045,1566.5416823691778,59.70086928235048,53.57325756432043,0
63.76108409017575,25.75885650928506,0.6192507512477975,1694.1217436463749,62.467801021671455,47.54418492001977,0
78.16205651965818,29.6663218159539,0.3221412415993483,1412.167692282026,61.45448528795003,53.27632035194728,0
62.84929311019684,27.28827707560563,0.5319651825918977,1462.1992100981784,50.022341097741304,48.356284087379194,0
67.79977756651508,27.7934101722307,0.44958201689923283,1523.1445922525572,54.393781299528044,45.99241278749416,0
70.65370288643045,33.70827952563131,0.4918477326898354,1564.648953772577,64.64704992395407,52.17240967794349,0
